Category,Title,Company,URL,Grade,Salary_min,Salary_max,Skills,City_List,Is_Remote
QA,Strong Junior Manual QA Engineer,Blackthorn Vision,https://jobs.dou.ua/companies/blackthorn-vision/vacancies/352534/,Junior,,,Not Specified,['Львів'],False
QA,Mobile QA Engineer,Kindgeek,https://jobs.dou.ua/companies/kindgeek/vacancies/352520/,Not Specified,,,Not Specified,['Львів'],True
QA,Junior QA Manual (GameDev),Mind Studios,https://jobs.dou.ua/companies/mindstudios/vacancies/352488/,Junior,,,Not Specified,['Remote Only'],True
QA,Senior Automation Engineer (Python),MWDN,https://jobs.dou.ua/companies/mwdn/vacancies/352484/,Senior,,,Not Specified,['Remote Only'],True
QA,QA Automation Engineer (ЗСУ),Війська зв'язку та Кібербезпеки ЗСУ,https://jobs.dou.ua/companies/viiska-zvyazku-ta-kiberbezpeki-zsu/vacancies/352480/,Not Specified,,,Not Specified,['Київ'],False
QA,Penetration tester,OCTAL Security,https://jobs.dou.ua/companies/octal-security/vacancies/196851/,Not Specified,,,Not Specified,['Remote Only'],True
QA,SDET (3-month contract),Elai,https://jobs.dou.ua/companies/elai/vacancies/352457/,Not Specified,,,Not Specified,['Remote Only'],True
QA,Middle QA Engineer,Gamzix,https://jobs.dou.ua/companies/gamzix/vacancies/340843/,Middle,,,Not Specified,['Remote Only'],True
QA,Senior Automation Engineer,IT Craft,https://jobs.dou.ua/companies/i-techs/vacancies/352412/,Senior,,,Not Specified,['Remote Only'],True
QA,QA Engineer (Product Track),Eleken.,https://jobs.dou.ua/companies/eleken/vacancies/352394/,Not Specified,2500.0,2500.0,Not Specified,['Remote Only'],True
QA,Automation QA Engineer (2559),Ciklum,https://jobs.dou.ua/companies/ciklum/vacancies/352374/,Not Specified,,,Not Specified,"['Київ', 'Львів']",True
QA,QA Engineer,Playtini,https://jobs.dou.ua/companies/playtini/vacancies/281199/,Not Specified,,,Not Specified,['Київ'],False
QA,QA Engineer,Softermii,https://jobs.dou.ua/companies/softermii/vacancies/352344/,Not Specified,,,Not Specified,['Remote Only'],True
QA,QA Automation Engineer (Automation-first),Peratera,https://jobs.dou.ua/companies/payzoff/vacancies/352331/,Not Specified,,,Not Specified,['Remote Only'],True
QA,Middle Manual QA Engineer,EasyPay.UA,https://jobs.dou.ua/companies/easypay/vacancies/352311/,Middle,,,Not Specified,['Київ'],True
QA,Middle QA engineer,Geobuyer,https://jobs.dou.ua/companies/geobuyer-l-l-c/vacancies/352293/,Middle,1500.0,2000.0,Not Specified,['Remote Only'],True
QA,QA Engineer (Manual) / Adtech product,meetFrankie,https://jobs.dou.ua/companies/meetfrankie/vacancies/352284/,Not Specified,,,Not Specified,['Remote Only'],True
QA,QA Engineer,NDA Recruitment,https://jobs.dou.ua/companies/nda-recruitment/vacancies/352255/,Not Specified,,,Not Specified,['Київ'],False
QA,Intern QA Engineer (Kyiv office),King Group,https://jobs.dou.ua/companies/king-group/vacancies/323455/,Not Specified,500.0,600.0,Not Specified,['Київ'],False
QA,Junior/Middle General QA Engineer,ROZETKA,https://jobs.dou.ua/companies/rozetka-ua-internet-supermarket/vacancies/352247/,Junior,,,Not Specified,['Remote Only'],True
QA,Trainee Manual QA Engineer,Lemberg Solutions,https://jobs.dou.ua/companies/lemberg-solutions/vacancies/352235/,Junior,,,Not Specified,['Львів'],False
QA,QA Engineer (Discovery),Everstar,https://jobs.dou.ua/companies/everstar/vacancies/352233/,Not Specified,,,Not Specified,['Київ'],False
QA,Senior Automation QA Engineer,Edvantis,https://jobs.dou.ua/companies/edvantis/vacancies/352214/,Senior,,,Not Specified,['Львів'],True
QA,Junior QA Еngineer,Mornhouse,https://jobs.dou.ua/companies/mornhouse/vacancies/323140/,Junior,700.0,1100.0,Not Specified,['Київ'],False
QA,Web QA Engineer (Part-time),VALMAX,https://jobs.dou.ua/companies/valmax-digital/vacancies/352197/,Not Specified,,,Not Specified,['Remote Only'],True
QA,Middle Manual QA Engineer (Upwork),inVerita,https://jobs.dou.ua/companies/inveritasoft/vacancies/352185/,Middle,,,Not Specified,['Львів'],True
QA,Penetration tester,"""ІНФОТЕХ""",https://jobs.dou.ua/companies/derzhavne-pidpriyemstvo-infoteh/vacancies/331669/,Not Specified,,,Not Specified,['Київ'],False
QA,AQA Engineer (UAV | Hardware + Software),OnHires,https://jobs.dou.ua/companies/onhires/vacancies/352160/,Not Specified,2000.0,2000.0,Not Specified,['Remote Only'],True
QA,Manual QA,NORDCURRENT DNIPRO,https://jobs.dou.ua/companies/nordcurrent-dnipro/vacancies/339352/,Not Specified,,,Not Specified,['Дніпро'],False
QA,Junior QA,Sombra,https://jobs.dou.ua/companies/sombra/vacancies/352140/,Junior,,,Not Specified,"['Київ', 'Львів', 'Івано-Франківськ']",True
QA,Middle Manual QA,Readeat,https://jobs.dou.ua/companies/readeat/vacancies/352132/,Middle,1200.0,1600.0,Not Specified,['Київ'],True
QA,QA Lead Video Device,Ajax Systems,https://jobs.dou.ua/companies/ajax-systems/vacancies/347020/,Senior,,,Not Specified,['Київ'],False
QA,"QA Automation Engineer (Python, UAV Systems)",Skyeton,https://jobs.dou.ua/companies/aviation-production-company-skyeton/vacancies/352086/,Not Specified,,,Not Specified,['Other'],False
