Category,Title,Company,URL,Grade,Salary_min,Salary_max,Skills,City_List,Is_Remote
DevOps,Senior SRE Specialist (Cloud & Hybrid Infrastructure),A-listware,https://jobs.dou.ua/companies/a-listware/vacancies/351289/,Senior,,,Not Specified,['Remote Only'],True
DevOps,DevOps Engineer,A-HR,https://jobs.dou.ua/companies/a-hr/vacancies/351130/,Not Specified,,,Not Specified,['Remote Only'],True
DevOps,Senior Site Reliability Engineer,HIRETOP,https://jobs.dou.ua/companies/hiretop/vacancies/351110/,Senior,,,Not Specified,['Remote Only'],True
DevOps,Site Reliability Engineer,Playtika,https://jobs.dou.ua/companies/playtika-ua/vacancies/351051/,Not Specified,,,Not Specified,['Київ'],True
DevOps,Senior Multi-Cloud DevOps Engineer,Apriorit,https://jobs.dou.ua/companies/aprior-it/vacancies/341914/,Senior,,,Not Specified,"['Київ', 'Львів', 'Дніпро']",True
DevOps,Support Engineer,Automat-it,https://jobs.dou.ua/companies/automat-it/vacancies/325084/,Not Specified,,,Not Specified,"['Київ', 'Львів']",True
DevOps,Senior DevOps Engineer,Automat-it,https://jobs.dou.ua/companies/automat-it/vacancies/325083/,Senior,,,Not Specified,"['Київ', 'Львів']",True
DevOps,DevOps Engineer (part time),TrafficOne,https://jobs.dou.ua/companies/trafficone/vacancies/350996/,Not Specified,,,Not Specified,['Remote Only'],True
DevOps,DevOps Engineer,SPRIBE,https://jobs.dou.ua/companies/spribe/vacancies/337039/,Not Specified,,,Not Specified,['Remote Only'],True
DevOps,Senior Azure DevOps Engineer,EPAM,https://jobs.dou.ua/companies/epam-systems/vacancies/350960/,Senior,,,Not Specified,"['Київ', 'Львів', 'Дніпро', 'Івано-Франківськ', 'Вінниця', 'Одеса', 'Харків', 'Чернівці', 'Черкаси', 'Ужгород']",True
DevOps,Middle DevOps Engineer,IBWT,https://jobs.dou.ua/companies/ibwt/vacancies/350850/,Middle,2500.0,4000.0,Not Specified,['Київ'],False
DevOps,DevOps Engineer,Strategic Investment Group,https://jobs.dou.ua/companies/sigroup/vacancies/350832/,Not Specified,,,Not Specified,['Remote Only'],True
DevOps,Senior Python Engineer (with DevOps & ML/LLM experience) EU countries,AZinec,https://jobs.dou.ua/companies/azinec-development-team/vacancies/350827/,Senior,4500.0,5000.0,Not Specified,['Remote Only'],True
DevOps,DevOps,NDA Recruitment,https://jobs.dou.ua/companies/nda-recruitment/vacancies/341262/,Not Specified,,,Not Specified,['Київ'],False
DevOps,DevSecOps (Azure) | State Statistics Service of Ukraine,Державна служба статистики України,https://jobs.dou.ua/companies/ukrstat/vacancies/324334/,Not Specified,,,Not Specified,['Київ'],True
DevOps,SecOps (M365) | State Statistics Service of Ukraine,Державна служба статистики України,https://jobs.dou.ua/companies/ukrstat/vacancies/324332/,Not Specified,,,Not Specified,['Київ'],True
DevOps,DevOps(ML / LLM Infrastructure),Kyivstar.Tech,https://jobs.dou.ua/companies/kyivstar-tech/vacancies/350803/,Not Specified,,,Not Specified,['Remote Only'],True
DevOps,Middle/Senior DevOps Engineer (Poland),Recorded Future,https://jobs.dou.ua/companies/geminia/vacancies/119420/,Middle,,,Not Specified,['Remote Only'],True
DevOps,DevOps (Build Engineer),ROOM 8 GROUP,https://jobs.dou.ua/companies/room-8-group/vacancies/343104/,Not Specified,,,Not Specified,['Remote Only'],True
DevOps,DevOps Engineer (Azure/Oracle Cloud),Techstack,https://jobs.dou.ua/companies/tech-stack/vacancies/350722/,Not Specified,,,Not Specified,['Remote Only'],True
DevOps,DevOps Solution Architect,Mobilunity,https://jobs.dou.ua/companies/mobilunity/vacancies/350715/,Senior,,,Not Specified,['Київ'],True
DevOps,Senior DevOps Engineer (Azure),Digis,https://jobs.dou.ua/companies/digis/vacancies/350698/,Senior,,,Not Specified,['Remote Only'],True
DevOps,"Senior DevOps Engineer (on-prem, Kubernetes)",IT SmartFlex,https://jobs.dou.ua/companies/it-smartflex/vacancies/288608/,Senior,,,kubernetes,['Remote Only'],True
DevOps,Platform Reliability & Quality Engineer,Opinov8,https://jobs.dou.ua/companies/opinov8/vacancies/350642/,Not Specified,,,Not Specified,['Київ'],True
DevOps,"DevOps Engineer, Azure — Real-Time Trading Data Provider remote",UAIT,https://jobs.dou.ua/companies/uait/vacancies/350600/,Not Specified,,,Not Specified,['Remote Only'],True
DevOps,DevOps,Рекрутинговий центр СБС,https://jobs.dou.ua/companies/rekrutingovii-tsentr-sil-bezpilotnih-sistem/vacancies/332305/,Not Specified,1200.0,1200.0,Not Specified,Not Specified,False
DevOps,DevOps-інженер (ЗСУ),Війська зв'язку та Кібербезпеки ЗСУ,https://jobs.dou.ua/companies/viiska-zvyazku-ta-kiberbezpeki-zsu/vacancies/350584/,Not Specified,,,Not Specified,['Київ'],False
DevOps,DevOps Engineer,414 ОБр БпС «Птахи Мадяра»,https://jobs.dou.ua/companies/414-obbs-ptahi-madyara/vacancies/332130/,Not Specified,1200.0,1200.0,Not Specified,Not Specified,False
DevOps,Junior/Middle DevOps Engineer,IdeaSoft.io,https://jobs.dou.ua/companies/ideasoft-io/vacancies/350546/,Junior,,,Not Specified,"['Київ', 'Львів', 'Харків']",True
DevOps,Senior DevOps Engineer,Gamingtec,https://jobs.dou.ua/companies/gamingtec/vacancies/350536/,Senior,,,Not Specified,['Remote Only'],True
DevOps,Senior DevOps & Compliance Engineer,OpsWorks,https://jobs.dou.ua/companies/opsworks-inc/vacancies/350522/,Senior,4500.0,5500.0,Not Specified,['Remote Only'],True
DevOps,Senior DevOps Engineer (2139),Ciklum,https://jobs.dou.ua/companies/ciklum/vacancies/350488/,Senior,,,Not Specified,"['Київ', 'Львів']",True
DevOps,DevOps Engineer,Materialise,https://jobs.dou.ua/companies/materialise/vacancies/350477/,Not Specified,,,Not Specified,['Київ'],False
DevOps,Senior IoT DevOps / Cloud Engineer (MilTech),PaiDefence,https://jobs.dou.ua/companies/paidefence/vacancies/350301/,Senior,,,Not Specified,['Київ'],False
DevOps,Senior DevOps Engineer,Avenga,https://jobs.dou.ua/companies/avenga/vacancies/350296/,Senior,,,Not Specified,"['Львів', 'Івано-Франківськ', 'Полтава']",True
DevOps,Principal DevOps Engineer,Avenga,https://jobs.dou.ua/companies/avenga/vacancies/350274/,Not Specified,,,Not Specified,"['Львів', 'Івано-Франківськ', 'Полтава']",True
DevOps,Senior DevOps Engineer,Group107,https://jobs.dou.ua/companies/group107/vacancies/350252/,Senior,,,Not Specified,['Remote Only'],True
DevOps,Senior DevOps Engineer,XME.digital,https://jobs.dou.ua/companies/xme-digital/vacancies/340736/,Senior,,,Not Specified,['Київ'],True
DevOps,Azure DevOps Team Lead,EPAM,https://jobs.dou.ua/companies/epam-systems/vacancies/350120/,Senior,,,Not Specified,"['Київ', 'Львів', 'Дніпро', 'Івано-Франківськ', 'Вінниця', 'Одеса', 'Харків', 'Чернівці', 'Черкаси', 'Хмельницький', 'Ужгород']",True
DevOps,Strong Middle DevOps Engineer,Softsich,https://jobs.dou.ua/companies/softsich/vacancies/344901/,Middle,,,Not Specified,['Remote Only'],True
DevOps,Middle DevOps Engineer,Yellow Stone,https://jobs.dou.ua/companies/yellow-stone/vacancies/350076/,Middle,,,Not Specified,['Remote Only'],True
DevOps,DevOps Engineer (Middle),Антенор,https://jobs.dou.ua/companies/antenor/vacancies/345203/,Middle,1500.0,2000.0,Not Specified,['Київ'],False
DevOps,DevOps (AWS) Engineer,Mobilunity,https://jobs.dou.ua/companies/mobilunity/vacancies/350031/,Not Specified,,,aws,['Київ'],True
